entry_id,config_id,config_prob,entry_prob,entry_drh
4,462726,1.989403291411213e-05,0.0021154883897042,Qumran Movement
4,397190,2.306011800543612e-06,0.0002452163023773,Qumran Movement
4,493446,0.0058372866711064,0.6207244269381663,Qumran Movement
4,427910,0.0001724870544411,0.0183418999365246,Qumran Movement
4,460678,7.94786180425112e-05,0.008451584172227,Qumran Movement
4,395142,1.750052094964215e-05,0.001860967509332,Qumran Movement
5,375686,1.718815761088762e-05,0.00567305590739,Pauline Christianity
5,367494,6.287297907126464e-06,0.0020751608951358,Pauline Christianity
5,371590,8.86677263050447e-05,0.0292653220837963,Pauline Christianity
5,363398,3.81387474108344e-05,0.0125879254308466,Pauline Christianity
5,373638,2.6767549396888243e-05,0.0088347924000989,Pauline Christianity
5,365446,4.716433594042375e-05,0.0155668757921713,Pauline Christianity
5,369542,0.0009132991349914,0.3014399315081618,Pauline Christianity
5,361350,0.001892275208967,0.6245569359823989,Pauline Christianity
6,976775,9.853534689063504e-05,0.8295803783271073,Sri Lankan Buddhism (1948-Present)
6,976771,6.8161245540306615e-06,0.0573857337969635,Sri Lankan Buddhism (1948-Present)
6,976773,7.074783250411804e-06,0.0595634110059312,Sri Lankan Buddhism (1948-Present)
6,976769,6.351080768590009e-06,0.0534704768699978,Sri Lankan Buddhism (1948-Present)
7,376710,0.0005109756166122,0.0159989233992465,Pauline Christianity (ca. 45-60 CE)
7,368518,0.0001856750638685,0.0058135868472129,Pauline Christianity (ca. 45-60 CE)
7,372614,0.0030874605496421,0.0966700625744405,Pauline Christianity (ca. 45-60 CE)
7,364422,0.0013192313542388,0.0413058484518001,Pauline Christianity (ca. 45-60 CE)
7,374662,0.0001565939037541,0.0049030399680543,Pauline Christianity (ca. 45-60 CE)
7,366470,0.0002740934493703,0.0085820144017535,Pauline Christianity (ca. 45-60 CE)
7,370566,0.0062581256750682,0.1959453054963529,Pauline Christianity (ca. 45-60 CE)
7,362374,0.0128805446639856,0.4032968320209619,Pauline Christianity (ca. 45-60 CE)
7,375686,1.718815761088762e-05,0.0005381705272238,Pauline Christianity (ca. 45-60 CE)
7,367494,6.287297907126464e-06,0.0001968587038874,Pauline Christianity (ca. 45-60 CE)
7,371590,8.86677263050447e-05,0.0027762345501825,Pauline Christianity (ca. 45-60 CE)
7,363398,3.81387474108344e-05,0.0011941448447474,Pauline Christianity (ca. 45-60 CE)
7,373638,2.6767549396888243e-05,0.0008381064740929,Pauline Christianity (ca. 45-60 CE)
7,365446,4.716433594042375e-05,0.0014767409116113,Pauline Christianity (ca. 45-60 CE)
7,369542,0.0009132991349914,0.0285958907358472,Pauline Christianity (ca. 45-60 CE)
7,361350,0.001892275208967,0.0592481620146089,Pauline Christianity (ca. 45-60 CE)
7,376708,4.556943618150041e-05,0.0014268037360536,Pauline Christianity (ca. 45-60 CE)
7,368516,2.206115608938545e-05,0.0006907467497431,Pauline Christianity (ca. 45-60 CE)
7,372612,0.0002782575319563,0.0087123940835933,Pauline Christianity (ca. 45-60 CE)
7,364420,0.0001584045612815,0.0049597326362388,Pauline Christianity (ca. 45-60 CE)
7,374660,1.7715782606378505e-05,0.0005546907516963,Pauline Christianity (ca. 45-60 CE)
7,366468,4.131286886462952e-05,0.0012935283071831,Pauline Christianity (ca. 45-60 CE)
7,370564,0.0007154870947232,0.0224022885818306,Pauline Christianity (ca. 45-60 CE)
7,362372,0.0019619726949251,0.0614304280615819,Pauline Christianity (ca. 45-60 CE)
7,375684,3.651436815314878e-06,0.0001143284650111,Pauline Christianity (ca. 45-60 CE)
7,367492,1.7795070296800796e-06,5.5717329224099705e-05,Pauline Christianity (ca. 45-60 CE)
7,371588,1.9035840953288268e-05,0.0005960224937367,Pauline Christianity (ca. 45-60 CE)
7,363396,1.0908728362922172e-05,0.0003415581953179,Pauline Christianity (ca. 45-60 CE)
7,373636,7.213650351805286e-06,0.0002258633008217,Pauline Christianity (ca. 45-60 CE)
7,365444,1.6934072157322195e-05,0.0005302149740109,Pauline Christianity (ca. 45-60 CE)
7,369540,0.000248731938478,0.0077879317550214,Pauline Christianity (ca. 45-60 CE)
7,361348,0.0006866003405145,0.0214978286569102,Pauline Christianity (ca. 45-60 CE)
8,1041286,0.0028233428929081,1.0,Nechung Cult
9,1031166,5.722393242204621e-07,0.004208067343583,Han Confucianism
9,1031038,1.615523082505977e-08,0.0001188004675414,Han Confucianism
9,1031102,9.748827001557678e-07,0.0071689796221852,Han Confucianism
9,1030974,2.332269046791057e-08,0.0001715077031034,Han Confucianism
9,1031134,1.9657038035696682e-08,0.0001445516523043,Han Confucianism
9,1031006,7.741590902284517e-10,5.6929215599892135e-06,Han Confucianism
9,1031070,1.5058821849021205e-07,0.0011073782205028,Han Confucianism
9,1030942,5.025669807740868e-09,3.6957189243146265e-05,Han Confucianism
9,1031150,2.1150886104401545e-07,0.0015553693941782,Han Confucianism
9,1031022,5.179760201845996e-09,3.80903213575408e-05,Han Confucianism
9,1031086,1.7111241648477203e-06,0.0125830669339625,Han Confucianism
9,1030958,3.551022538419494e-08,0.0002611309874693,Han Confucianism
9,1031118,9.735577951599043e-08,0.0007159236689096,Han Confucianism
9,1030990,3.325978959931421e-09,2.445819931336925e-05,Han Confucianism
9,1031054,3.5417096058109382e-06,0.0260446143804783,Han Confucianism
9,1030926,1.025324948445197e-07,0.00075399159923,Han Confucianism
9,1031158,2.198953264335259e-07,0.0016170408131807,Han Confucianism
9,1031030,8.426237479569627e-09,6.196389039735404e-05,Han Confucianism
9,1031094,2.0489510861941624e-06,0.0150673394670285,Han Confucianism
9,1030966,6.653345905808004e-08,0.0004892660543721,Han Confucianism
9,1031126,3.1468837885818506e-08,0.0002314118996072,Han Confucianism
9,1030998,1.6821900974011255e-09,1.2370294935979124e-05,Han Confucianism
9,1031062,1.3185437659128432e-06,0.0096961546115017,Han Confucianism
9,1030934,5.972824212220914e-08,0.000439222637323,Han Confucianism
9,1031142,2.8031243727531853e-07,0.0020613291736028,Han Confucianism
9,1031014,9.317634760767456e-09,6.851894460352421e-05,Han Confucianism
9,1031078,1.2403271567605314e-05,0.0912097435951885,Han Confucianism
9,1030950,3.493738407003294e-07,0.0025691849328181,Han Confucianism
9,1031110,5.375264836028682e-07,0.0039528000719657,Han Confucianism
9,1030982,2.4925268935755e-08,0.0001832925592477,Han Confucianism
9,1031046,0.0001069527620218,0.7864968486446949,Han Confucianism
9,1030918,4.202645976642201e-06,0.0309049318046088,Han Confucianism
10,761734,0.0005120792712004,0.97384367525131,Roman private religion
10,696198,7.977820781626237e-06,0.015171772706717,Roman private religion
10,728966,5.175237755514003e-06,0.0098419772866686,Roman private religion
10,663430,6.008036637269318e-07,0.0011425747553042,Roman private religion
11,1048238,1.3604821022689616e-06,0.048143625365312,Late Classic Lowland Maya
11,1044142,6.259288235777621e-07,0.0221498560969094,Late Classic Lowland Maya
11,1048230,1.286055604253492e-05,0.4550988146545991,Late Classic Lowland Maya
11,1044134,1.341185425552231e-05,0.4746077038831792,Late Classic Lowland Maya
12,769955,8.040104375160354e-05,0.0173856412992979,Old Norse Fornsed
12,761763,3.1928343944054067e-06,0.0006904073743207,Old Norse Fornsed
12,769923,0.0004517659289852,0.097688288933739,Old Norse Fornsed
12,761731,1.792410533311663e-05,0.0038758460262673,Old Norse Fornsed
12,769953,2.4348739540265345e-05,0.0052650865210769,Old Norse Fornsed
12,761761,1.2882269994713965e-06,0.0002785617136274,Old Norse Fornsed
12,769921,0.0002183805643225,0.0472218516189959,Old Norse Fornsed
12,761729,1.1543545086270082e-05,0.0024961359309239,Old Norse Fornsed
12,769954,0.0003729149588467,0.0806378301466217,Old Norse Fornsed
12,761762,1.9893026524574316e-05,0.0043015986780242,Old Norse Fornsed
12,769922,0.0022464006741794,0.4857538473809499,Old Norse Fornsed
12,761730,0.0001197257549693,0.0258890797066704,Old Norse Fornsed
12,769952,9.295225712864645e-05,0.020099671907139,Old Norse Fornsed
12,761760,6.60620739364729e-06,0.001428503247415,Old Norse Fornsed
12,769920,0.0008937644334511,0.1932645040536857,Old Norse Fornsed
12,761728,6.346359042180932e-05,0.0137231454612445,Old Norse Fornsed
13,516998,0.0024728636875859,0.8554552918639085,Hindu Goddess Worship in Northwest India—Modern Period
13,516870,0.0004178352315801,0.1445447081360915,Hindu Goddess Worship in Northwest India—Modern Period
14,1027975,0.0159146997184117,0.5342466982238727,Late Chosŏn Korea
14,995207,0.0002751759874997,0.0092374889475395,Late Chosŏn Korea
14,1025927,0.0122904655324044,0.4125833818105295,Late Chosŏn Korea
14,993159,0.0001244429879144,0.0041774746986582,Late Chosŏn Korea
14,1026951,0.0002353454532312,0.0079004023673377,Late Chosŏn Korea
14,994183,7.678559823442994e-06,0.0002577645387831,Late Chosŏn Korea
14,1024903,0.0009235923091219,0.0310044267490955,Late Chosŏn Korea
14,992135,1.7645918928883295e-05,0.0005923626641837,Late Chosŏn Korea
15,769926,0.0077906515988177,1.0,Religion in Mesopotamia
16,761734,0.0005120792712004,0.97384367525131,Roman private religion
16,696198,7.977820781626237e-06,0.015171772706717,Roman private religion
16,728966,5.175237755514003e-06,0.0098419772866686,Roman private religion
16,663430,6.008036637269318e-07,0.0011425747553042,Roman private religion
17,769974,0.0003215148768551,0.1635556113953055,Classic Zapotec
17,704438,7.158280976693287e-06,0.0036414396532256,Classic Zapotec
17,769718,1.423299863441694e-05,0.0072403703878657,Classic Zapotec
17,704182,4.421667540102824e-07,0.0002249315941402,Classic Zapotec
17,769958,0.0015288404319183,0.77772585211006,Classic Zapotec
17,704422,1.6763019296564785e-05,0.0085273997169213,Classic Zapotec
17,769702,7.567369229520369e-05,0.0384954411159541,Classic Zapotec
17,704166,1.1577559442742962e-06,0.0005889540265274,Classic Zapotec
18,1017606,0.0008063136689396,1.0,Irish Catholicism
19,372610,0.0006104612549046,1.0,Yolngu religion
20,886272,0.0009499916881586,1.0,Xuanxue 玄學
21,757758,3.4356681733399906e-08,7.622949425251236e-05,Neo-Assyrian Scholars
21,757694,1.514218230274898e-07,0.0003359698435881,Neo-Assyrian Scholars
21,757726,3.7523153464525895e-09,8.325515931823828e-06,Neo-Assyrian Scholars
21,757662,7.436607174682307e-08,0.0001650010348145,Neo-Assyrian Scholars
21,757742,2.078344439804165e-08,4.611363424389543e-05,Neo-Assyrian Scholars
21,757678,4.349837931554408e-07,0.0009651279718333,Neo-Assyrian Scholars
21,757710,3.0415743335175265e-08,6.748546759393896e-05,Neo-Assyrian Scholars
21,757646,2.8625444543776867e-06,0.0063513210538144,Neo-Assyrian Scholars
21,757750,6.502052009132467e-08,0.0001442654270589,Neo-Assyrian Scholars
21,757686,1.567359515763266e-06,0.0034776066014065,Neo-Assyrian Scholars
21,757718,2.9584408050121626e-08,6.564092775084055e-05,Neo-Assyrian Scholars
21,757654,3.206854995228971e-06,0.0071152661460259,Neo-Assyrian Scholars
21,757734,1.3565389002277693e-07,0.0003009844638101,Neo-Assyrian Scholars
21,757670,1.552847229161358e-05,0.0344540720925645,Neo-Assyrian Scholars
21,757702,8.270609007644186e-07,0.0018350559774813,Neo-Assyrian Scholars
21,757638,0.0004257280076678,0.9445915343478292,Neo-Assyrian Scholars
22,770039,0.0001381930278795,0.1466270953760549,Aztec Imperial Core
22,765943,2.6398689544466906e-06,0.0028009829649393,Aztec Imperial Core
22,769975,0.0006624243229045,0.7028527839958649,Aztec Imperial Core
22,765879,2.6998808439837855e-05,0.028646574439335,Aztec Imperial Core
22,770035,1.1576155285006691e-05,0.0122826603563707,Aztec Imperial Core
22,765939,5.008449362172328e-07,0.0005314120354563,Aztec Imperial Core
22,769971,5.3997593078257984e-05,0.0572931236246264,Aztec Imperial Core
22,765875,4.98454402330046e-06,0.0052887560474308,Aztec Imperial Core
22,770037,3.356630852908142e-06,0.0035614896045308,Aztec Imperial Core
22,765941,6.479952929010853e-08,6.875431349421847e-05,Aztec Imperial Core
22,769973,1.5440632814773972e-05,0.0163829910606794,Aztec Imperial Core
22,765877,6.359829243134342e-07,0.0006747976387212,Aztec Imperial Core
22,770033,3.6489744485408096e-06,0.0038716752407901,Aztec Imperial Core
22,765937,1.5954448576547164e-07,0.0001692816554497,Aztec Imperial Core
22,769969,1.633398887494725e-05,0.0173308695915269,Aztec Imperial Core
22,765873,1.523755627842096e-06,0.0016167520547286,Aztec Imperial Core
23,1027974,0.0175466516688433,0.9840610212910166,Priests and Scholars of Hellenistic Uruk
23,1026950,0.0002842056552516,0.0159389787089834,Priests and Scholars of Hellenistic Uruk
24,1048454,0.003073174434514,0.236532045673015,16th-17th c. Gauḍīya Vaiṣṇava Tradition
24,1044358,0.0099194601396716,0.763467954326985,16th-17th c. Gauḍīya Vaiṣṇava Tradition
25,523782,6.506700196744222e-05,0.0459746320386744,Chittagong Plain Buddhists
25,519686,0.0003738827210723,0.2641756959314051,Chittagong Plain Buddhists
25,521734,1.1832496774951856e-05,0.0083605309738938,Chittagong Plain Buddhists
25,517638,0.0004496961627959,0.3177434796226145,Chittagong Plain Buddhists
25,523778,1.4172009364958849e-05,0.0100135690304073,Chittagong Plain Buddhists
25,519682,0.0001844372915781,0.1303185387081109,Chittagong Plain Buddhists
25,521730,3.6312002730518495e-06,0.0025657105962224,Chittagong Plain Buddhists
25,517634,0.0003125616542035,0.2208478430986711,Chittagong Plain Buddhists
26,0,9.816719003674416e-05,1.0,Bahinabai Chaudhari's Songs: A Performance Tradition in Maharashtra
27,516997,0.0002316491193265,1.0,Sikhism: Guru Nanak to Guru Arjan
28,508678,0.0003496893053402,1.0,Varkaris
29,501638,0.0064334451654036,0.5069069263584118,Ahmadi; Ahmadiyya Muslim Jama'at; Ahmadiya
29,370566,0.0062581256750682,0.4930930736415881,Ahmadi; Ahmadiyya Muslim Jama'at; Ahmadiya
30,896902,0.0040996268958819,0.2757893600718827,Iban traditional religion
30,634758,0.0103303489134544,0.6949413662552285,Iban traditional religion
30,896774,0.0001641191657616,0.0110405948761826,Iban traditional religion
30,634630,0.0002709705039088,0.0182286787967062,Iban traditional religion
31,1041286,0.0028233428929081,1.0,Dasara
32,516997,0.0002316491193265,1.0,Sikhism: Guru Hargobind to Guru Gobind Singh
33,520065,0.0001684340103855,1.0,International Society for Krishna Consciousness (ISKCON)
34,507778,0.0001835815407643,1.0,Singaporean Mega-Churches
35,1041286,0.0028233428929081,1.0,Shaiva World Renouncers
36,886662,0.0064742004252395,1.0,Edinoverie
37,1041280,0.0010419905797387,1.0,The Worship of Jagannath in Puri (Odisha)
38,516998,0.0024728636875859,1.0,Swaminarayan Sampraday
39,692102,9.728028521265028e-06,0.9771379328723444,Demeter Cult
39,691078,2.2760639372493093e-07,0.0228620671276554,Demeter Cult
40,1032071,0.0047538378769522,0.8954459043211651,Achaemenid Religion
40,1030023,0.0005550678358458,0.1045540956788349,Achaemenid Religion
41,903044,6.333996152154062e-05,0.476984425557513,Śaiva Magic
41,902020,6.945255355378297e-05,0.5230155744424868,Śaiva Magic
42,1041286,0.0028233428929081,1.0,"Jain Digambara Tantra, Karnataka"
43,524166,0.0014845918172789,0.1192117165605203,Worshipers of Śītalā
43,520070,0.0041778247548794,0.3354764957758256,Worshipers of Śītalā
43,522118,0.0001642001075768,0.0131851573313531,Worshipers of Śītalā
43,518022,0.0030562211903229,0.2454124898484309,Worshipers of Śītalā
43,523142,0.0002768744253632,0.022232828670552,Worshipers of Śītalā
43,519046,0.0006652134208227,0.0534161867608328,Worshipers of Śītalā
43,521094,0.0001556158495475,0.0124958472306435,Worshipers of Śītalā
43,516998,0.0024728636875859,0.1985692778218412,Worshipers of Śītalā
44,501638,0.0064334451654036,1.0,Donatism
45,1046425,1.4927784353366936e-08,6.159217679174145e-05,Lan Na Buddhism
45,1042329,9.989509160653197e-08,0.0004121680751282,Lan Na Buddhism
45,1046409,2.8141703627612097e-07,0.0011611293036007,Lan Na Buddhism
45,1042313,6.525075680491233e-06,0.0269225228191122,Lan Na Buddhism
45,1046417,6.73018107664082e-08,0.0002776878958727,Lan Na Buddhism
45,1042321,1.020874855098495e-06,0.0042121391272166,Lan Na Buddhism
45,1046401,4.375798171298025e-06,0.0180545838680191,Lan Na Buddhism
45,1042305,0.0002299796515308,0.9488981767342584,Lan Na Buddhism
46,896902,0.0040996268958819,0.1848792584800748,The Essenes
46,372614,0.0030874605496421,0.1392339916536536,The Essenes
46,894854,0.0070778166146498,0.3191855065369084,The Essenes
46,370566,0.0062581256750682,0.2822202272709112,The Essenes
46,895878,6.646943861628366e-05,0.002997546077988,The Essenes
46,371590,8.86677263050447e-05,0.0039986135096482,The Essenes
46,893830,0.0005831517645144,0.0262981653069634,The Essenes
46,369542,0.0009132991349914,0.0411866911638521,The Essenes
47,517126,3.2279581729761666e-05,1.0,Won-Buddhism
48,765847,5.157275840119224e-05,0.0131323841038593,Archaic Spartan Cults
48,765831,0.0030862188380261,0.7858685954751891,Archaic Spartan Cults
48,765843,1.1255557003783176e-05,0.0028660925352627,Archaic Spartan Cults
48,765827,0.000778096462939,0.1981329278856888,Archaic Spartan Cults
49,518918,0.0001075150430963,1.0,Karma Kagyu or Kamtsang Kagyu
50,1027975,0.0159146997184117,1.0,Cham Bani
51,364162,5.702291285161667e-06,0.005702087183203,Tractarian Movement
51,362114,0.0001233725126372,0.1233680967681859,Tractarian Movement
51,363138,2.496169635356492e-07,0.0002496080290023,Tractarian Movement
51,361090,2.7444019449359136e-05,0.027443037146309,Tractarian Movement
51,364160,1.9568100898590152e-05,0.0195674004980809,Tractarian Movement
51,362112,0.0005370685275774,0.5370493042980868,Tractarian Movement
51,363136,2.04048948218683e-06,0.0020404164470016,Tractarian Movement
51,361088,0.0002845902359607,0.2845800496301301,Tractarian Movement
52,1042304,0.0007677069154808,1.0,Early Indian Buddhism
53,770023,3.750896080457095e-05,0.0037325572889093,Mesopotamian city-state cults of the Early Dynastic periods
53,761831,1.5802602414056968e-06,0.0001572534070768,Mesopotamian city-state cults of the Early Dynastic periods
53,765927,2.4826622433732145e-06,0.0002470524070417,Mesopotamian city-state cults of the Early Dynastic periods
53,757735,1.2299214140552298e-07,1.223908111647298e-05,Mesopotamian city-state cults of the Early Dynastic periods
53,769959,0.0008538143770624,0.0849639928198614,Mesopotamian city-state cults of the Early Dynastic periods
53,761767,4.181587795437526e-05,0.0041611432762414,Mesopotamian city-state cults of the Early Dynastic periods
53,765863,0.0001205752474289,0.0119985733808519,Mesopotamian city-state cults of the Early Dynastic periods
53,757671,6.9438776481083626e-06,0.0006909927807326,Mesopotamian city-state cults of the Early Dynastic periods
53,769991,3.964813597218568e-05,0.003945428925256,Mesopotamian city-state cults of the Early Dynastic periods
53,761799,1.6688821214266652e-06,0.000166072266281,Mesopotamian city-state cults of the Early Dynastic periods
53,765895,1.4131489577814274e-05,0.001406239823642,Mesopotamian city-state cults of the Early Dynastic periods
53,757703,6.99450480110808e-07,6.960307435258408e-05,Mesopotamian city-state cults of the Early Dynastic periods
53,769927,0.0040583496236616,0.403850763759217,Mesopotamian city-state cults of the Early Dynastic periods
53,761735,0.0001985804639591,0.019760956909668,Mesopotamian city-state cults of the Early Dynastic periods
53,765831,0.0030862188380261,0.3071129770580044,Mesopotamian city-state cults of the Early Dynastic periods
53,757639,0.0001775742227654,0.0176706031115865,Mesopotamian city-state cults of the Early Dynastic periods
53,770019,3.629721763230917e-06,0.0003611975414261,Mesopotamian city-state cults of the Early Dynastic periods
53,761827,1.2399491274332032e-07,1.2338867977684789e-05,Mesopotamian city-state cults of the Early Dynastic periods
53,765923,5.441249623117543e-07,5.414646395393451e-05,Mesopotamian city-state cults of the Early Dynastic periods
53,757731,2.1857240152108905e-08,2.1750376255492894e-06,Mesopotamian city-state cults of the Early Dynastic periods
53,769955,8.040104375160354e-05,0.0080007948888414,Mesopotamian city-state cults of the Early Dynastic periods
53,761763,3.1928343944054067e-06,0.0003177224064726,Mesopotamian city-state cults of the Early Dynastic periods
53,765859,2.571574391778107e-05,0.0025590015116692,Mesopotamian city-state cults of the Early Dynastic periods
53,757667,1.2008256080511768e-06,0.0001194954560163,Mesopotamian city-state cults of the Early Dynastic periods
53,769987,4.535517742383193e-06,0.0004513342797342,Mesopotamian city-state cults of the Early Dynastic periods
53,761795,1.5479848593942258e-07,1.5404164887844765e-05,Mesopotamian city-state cults of the Early Dynastic periods
53,765891,3.6612951971351782e-06,0.0003643394480086,Mesopotamian city-state cults of the Early Dynastic periods
53,757699,1.4694023373963916e-07,1.462218170576698e-05,Mesopotamian city-state cults of the Early Dynastic periods
53,769923,0.0004517659289852,0.0449557165793062,Mesopotamian city-state cults of the Early Dynastic periods
53,761731,1.792410533311663e-05,0.0017836471225337,Mesopotamian city-state cults of the Early Dynastic periods
53,765827,0.000778096462939,0.077429221229281,Mesopotamian city-state cults of the Early Dynastic periods
53,757635,3.6301418535854e-05,0.0036123934507201,Mesopotamian city-state cults of the Early Dynastic periods
54,501638,0.0064334451654036,1.0,Northern Irish Roman Catholics
55,370564,0.0007154870947232,1.0,Northern Irish Protestants
56,118534,5.137167417712157e-05,0.8293684189933113,Sámi pre-Christian religion
56,117510,1.056904239787968e-05,0.1706315810066888,Sámi pre-Christian religion
57,501506,0.000442811808828,1.0,Church of Jesus Christ of Latter-day Saints (early)
58,894598,0.0008260560675863,1.0,Guglielmites
59,1017346,0.0006702232648464,0.4510650704494042,Anglican Church
59,886274,0.0006934171670703,0.4666747332130977,Anglican Church
59,1016834,7.493979675193684e-05,0.0504350213941324,Anglican Church
59,885762,4.728801685663837e-05,0.0318251749433655,Anglican Church
60,638854,0.0065619498023953,0.3884580726860097,Roman Divination
60,634758,0.0103303489134544,0.6115419273139903,Roman Divination
61,520070,0.0041778247548794,0.3660400284092842,Krishna Worship in North India - Modern Period
61,518022,0.0030562211903229,0.2677707555886126,Krishna Worship in North India - Modern Period
61,519046,0.0006652134208227,0.0582826599348896,Krishna Worship in North India - Modern Period
61,516998,0.0024728636875859,0.2166599002026281,Krishna Worship in North India - Modern Period
61,520068,0.0002542648606056,0.0222774104373009,Krishna Worship in North India - Modern Period
61,518020,0.0002359570300969,0.0206733702506793,Krishna Worship in North India - Modern Period
61,519044,9.644020222127882e-05,0.008449606298025,Krishna Worship in North India - Modern Period
61,516996,0.0004547883170973,0.0398462688785799,Krishna Worship in North India - Modern Period
62,1047431,0.0002740217575445,1.0,Cham Ahiér
63,501506,0.000442811808828,1.0,Church of Jesus Christ of Latter-day Saints (modern)
64,493447,0.0018140057039761,1.0,Hmong Christianity
65,769927,0.0040583496236616,1.0,Roman Imperial Cult
66,1046412,5.72424235964936e-07,0.005360902141166,Pāśupatas
66,1042316,5.448313621014309e-06,0.0510248768684713,Pāśupatas
66,1045388,8.551605610321281e-07,0.0080088015053204,Pāśupatas
66,1041292,6.94907106902211e-06,0.0650798614601592,Pāśupatas
66,1046156,4.948643030157393e-08,0.0004634533157303,Pāśupatas
66,1042060,8.19485036902549e-07,0.007674690924955,Pāśupatas
66,1045132,8.974630461810259e-08,0.000840497530259,Pāśupatas
66,1041036,1.2688388865417452e-06,0.0118830068265541,Pāśupatas
66,1046284,1.4821431929304476e-08,0.0001388065724209,Pāśupatas
66,1042188,1.6555979350565357e-07,0.001550510610368,Pāśupatas
66,1045260,2.3777554748487853e-08,0.0002226829965506,Pāśupatas
66,1041164,2.267602392958833e-07,0.0021236687337729,Pāśupatas
66,1046028,3.1619377962162524e-08,0.0002961237144928,Pāśupatas
66,1041932,6.145098512217812e-07,0.0057550448953811,Pāśupatas
66,1045004,6.157878932020778e-08,0.0005767014091579,Pāśupatas
66,1040908,1.0217430156021995e-06,0.0095688896030579,Pāśupatas
66,1046408,8.595687790843839e-07,0.0080500856161429,Pāśupatas
66,1042312,1.8529658946609915e-05,0.1735350847863859,Pāśupatas
66,1045384,1.6017278336959751e-06,0.0150005985661165,Pāśupatas
66,1041288,2.947884879726687e-05,0.2760771010507282,Pāśupatas
66,1046152,1.187038783313327e-07,0.0011116927543056,Pāśupatas
66,1042056,4.452075460832651e-06,0.041694846882885,Pāśupatas
66,1045128,2.685182424432679e-07,0.0025147433152086,Pāśupatas
66,1041032,8.598177534285419e-06,0.0805241732575764,Pāśupatas
66,1046280,4.5301007823973715e-08,0.0004242557435241,Pāśupatas
66,1042184,1.146080922922791e-06,0.0107333465070522,Pāśupatas
66,1045256,9.064906519089893e-08,0.0008489521182788,Pāśupatas
66,1041160,1.957968738273514e-06,0.0183368874723703,Pāśupatas
66,1046024,1.54378630484984e-07,0.0014457961049153,Pāśupatas
66,1041928,6.795249678797106e-06,0.063639284055493,Pāśupatas
66,1045000,3.750105169208987e-07,0.0035120712171316,Pāśupatas
66,1040904,1.409278045110569e-05,0.1319825614440669,Pāśupatas
67,911239,0.0002580693024027,1.0,Medieval Śrīvaiṣṇavism
68,385926,0.0020188085416279,1.0,"Gaddi, a Hindu community of the Western Himalayas"
69,493447,0.0018140057039761,1.0,Tribal Christianity (and allied castes) in the Himalayas
70,377600,0.0006066947323957,1.0,Supreme Master Ching Hai World Society
71,131014,1.353143788269696e-05,0.0045821398110727,Kuy traditional religions
71,126918,9.027165263220804e-06,0.003056861635276,Kuy traditional religions
71,128966,5.086683488573781e-07,0.0001722499494981,Kuy traditional religions
71,124870,2.2444521400754604e-06,0.0007600370037716,Kuy traditional religions
71,130950,0.0010860669206188,0.3677739585103814,Kuy traditional religions
71,126854,0.0015458812234779,0.5234805021235718,Kuy traditional religions
71,128902,2.8405465494281355e-05,0.0096189196907031,Kuy traditional religions
71,124806,0.0002674173837174,0.0905553312757249,Kuy traditional religions
72,376775,1.7012939585858804e-06,0.0003834248211797,Gond
72,114631,6.078481625442214e-06,0.0013699224161217,Gond
